lwage76,constant,ed76,exp76,exp762,black,reg76r,smsa76r,region_1966,smsa66r,daded,momed,nodaded,nomomed,famed,momdad14,sinmom14,nearc4
6.2146081,1,12,10,1,1,1,1,7,1,8,8,0,0,8,1,0,1
5.59098698,1,11,7,.49000001,1,1,1,7,1,1,3,0,0,8,1,0,1
6.1633148,1,12,15,2.25,1,1,1,7,1,9.94,12,1,0,4,0,1,1
5.89989735,1,12,13,1.6900001,1,1,1,5,1,9.94,8,1,0,9,0,1,1
5.63835467,1,11,9,.81,1,1,1,5,1,9.94,10.25,1,1,9,0,1,1
5.52146092,1,14,4,.16,1,1,1,5,1,9.94,10.25,1,1,9,0,0,1
5.57215403,1,12,15,2.25,1,1,1,5,1,9.94,6,1,0,9,0,1,1
6.91968385,1,18,5,.25,0,0,1,5,1,11,12,0,0,6,1,0,1
6.72503364,1,17,5,.25,0,1,1,5,1,11,12,0,0,6,1,0,1
5.74620319,1,16,2,.039999999,0,0,1,5,1,11,12,0,0,6,1,0,1
6.86901445,1,14,12,1.4400001,0,1,1,5,1,12,12,0,0,3,1,0,1
5.84643878,1,9,14,1.96,1,1,1,5,1,7,5,0,0,8,1,0,1
5.70378247,1,11,8,.63999999,1,1,1,5,1,5,10.25,0,1,9,0,0,1
5.92692603,1,11,15,2.25,1,1,1,5,1,9.94,11,1,0,9,0,1,1
6.2146081,1,14,4,.16,0,1,1,5,1,10,8,0,0,8,1,0,1
5.84643878,1,12,7,.49000001,0,1,1,5,1,6,9,0,0,8,1,0,1
5.7651911,1,9,19,3.6099999,1,1,1,5,1,12,6,0,0,5,1,0,1
5.99146455,1,11,9,.81,1,1,1,5,1,12,6,0,0,5,1,0,1
6.30627529,1,13,8,.63999999,1,1,1,5,1,9,8,0,0,8,0,1,1
5.43807931,1,7,12,1.4400001,1,1,1,5,1,9.94,12,1,0,4,0,1,1
6.03548143,1,12,8,.63999999,0,1,0,5,1,7,7,0,0,8,1,0,1
6.26720055,1,13,10,1,0,1,1,5,1,11,10,0,0,7,1,0,1
6.76272951,1,10,17,2.8900001,0,1,1,5,1,8,12,0,0,6,1,0,1
6.25190388,1,13,15,2.25,0,1,1,5,1,9.94,6,1,0,9,0,1,1
5.81413053,1,11,12,1.4400001,0,1,1,5,1,8,8,0,0,8,1,0,1
6.76272951,1,13,14,1.96,0,1,1,5,1,9.94,12,1,0,4,1,0,1
6.25382881,1,8,13,1.6900001,0,1,0,5,1,7,10.25,0,1,9,0,0,1
6.75110147,1,17,4,.16,0,1,1,6,1,16,12,0,0,2,1,0,1
5.75574221,1,12,6,.36000001,0,1,0,6,1,6,9,0,0,8,1,0,1
6.72262979,1,18,9,.81,0,1,1,6,1,18,17,0,0,1,1,0,1
6.77422389,1,16,9,.81,0,1,1,6,1,18,17,0,0,1,1,0,1
7.22548147,1,14,13,1.6900001,0,1,1,6,1,4,8,0,0,8,1,0,1
6.11146734,1,16,12,1.4400001,0,1,1,5,1,9.94,8,1,0,9,0,1,1
6.52795792,1,18,10,1,0,1,0,5,1,12,17,0,0,2,1,0,1
6.07534603,1,13,9,.81,0,1,1,5,1,9.94,12,1,0,4,0,1,1
6.81673588,1,13,13,1.6900001,0,1,1,5,1,12,12,0,0,3,1,0,1
6.75110147,1,13,14,1.96,0,1,0,5,1,9.94,12,1,0,4,1,0,1
6.39692966,1,10,18,3.24,0,1,1,5,1,9.94,10,1,0,9,0,1,1
5.54517744,1,12,10,1,1,1,1,5,1,9.94,10.25,1,1,9,1,0,1
5.92692603,1,12,11,1.21,1,1,1,5,1,9.94,12,1,0,4,0,1,1
6.08904488,1,16,5,.25,1,1,1,5,1,9.94,5,1,0,9,0,1,1
6.00388707,1,13,6,.36000001,1,1,1,5,1,9.94,5,1,0,9,0,1,1
6.01615716,1,12,14,1.96,1,1,1,5,1,9.94,7,1,0,9,0,1,1
5.70378247,1,15,6,.36000001,0,1,1,5,1,15,12,0,0,2,1,0,1
6.54103,1,16,4,.16,0,1,1,5,1,14,16,0,0,1,1,0,1
6.91968385,1,18,6,.36000001,0,0,1,5,1,9.94,10,1,0,9,1,0,1
6.11368218,1,15,5,.25,1,1,1,5,1,15,12,0,0,2,1,0,0
5.96100534,1,12,10,1,0,1,1,5,1,11,12,0,0,6,1,0,0
6.19847872,1,18,3,.090000004,0,1,0,5,1,13,16,0,0,1,1,0,0
5.74620319,1,5,20,4,0,1,0,5,1,9.94,10.25,1,1,9,0,0,0
6.35784227,1,14,6,.36000001,0,1,1,5,1,12,12,0,0,3,1,0,1
5.92692603,1,12,6,.36000001,0,1,1,5,1,12,12,0,0,3,1,0,1
6.48463524,1,12,15,2.25,0,0,1,5,1,9.94,10,1,0,9,0,1,1
6.56385553,1,16,4,.16,0,1,1,5,1,10,11,0,0,7,1,0,1
6.23636959,1,14,6,.36000001,1,1,1,5,1,3,9,0,0,8,0,0,1
6.43775165,1,12,16,2.5599999,0,1,1,5,1,4,1,0,0,8,1,0,1
6.13122649,1,14,5,.25,0,1,1,5,1,11,10,0,0,7,1,0,1
6.43775165,1,14,13,1.6900001,0,1,1,5,1,9,7,0,0,8,1,0,1
6.35437004,1,12,10,1,1,1,1,5,1,9.94,10.25,1,1,9,0,0,1
6.2146081,1,12,7,.49000001,1,1,1,5,1,9.94,8,1,0,9,0,1,1
6.02586597,1,13,8,.63999999,1,0,1,5,1,9.94,4,1,0,9,0,0,1
6.15485809,1,13,7,.49000001,1,0,1,5,1,9.94,10.25,1,1,9,0,0,1
6.25382881,1,12,11,1.21,1,1,1,5,1,4,3,0,0,8,0,0,1
6.62007321,1,13,8,.63999999,1,0,1,5,1,10,7,0,0,8,1,0,1
6.19440539,1,12,7,.49000001,1,1,1,5,1,4,3,0,0,8,1,0,1
6.05208917,1,18,7,.49000001,1,0,1,5,0,11,12,0,0,6,1,0,1
6.28226675,1,12,14,1.96,1,1,1,5,1,9.94,10.25,1,1,9,0,0,1
6.61338422,1,13,7,.49000001,0,1,1,5,1,12,12,0,0,3,1,0,0
5.99146455,1,12,6,.36000001,0,1,1,5,1,12,12,0,0,3,1,0,0
5.768321,1,12,10,1,0,1,1,5,1,16,16,0,0,1,1,0,0
6.40687999,1,17,6,.36000001,0,1,1,5,1,16,14,0,0,1,1,0,0
6.33327963,1,11,7,.49000001,0,1,1,5,1,11,4,0,0,8,0,0,0
5.78382518,1,12,9,.81,1,1,1,5,1,2,6,0,0,8,1,0,0
6.71052311,1,13,10,1,0,1,1,5,1,12,12,0,0,3,1,0,0
6.69703425,1,12,14,1.96,0,1,1,5,1,9.94,12,1,0,4,0,1,0
5.9242558,1,12,8,.63999999,0,1,1,5,1,12,12,0,0,3,1,0,0
5.70378247,1,12,14,1.96,0,1,1,5,1,12,12,0,0,3,1,0,0
6.42810527,1,12,11,1.21,0,1,1,6,1,9,12,0,0,6,1,0,1
6.46302946,1,18,8,.63999999,0,1,0,6,1,9.94,13,1,0,4,1,0,1
6.37161185,1,12,13,1.6900001,0,1,1,6,1,6,6,0,0,8,1,0,1
6.37502482,1,12,12,1.4400001,0,1,1,6,1,6,10.25,0,1,9,1,0,1
6.27852142,1,12,6,.36000001,1,1,1,6,1,12,12,0,0,3,1,0,1
5.78382518,1,12,12,1.4400001,1,1,1,7,1,9.94,5,1,0,9,1,0,1
6.48463524,1,13,7,.49000001,1,1,1,7,1,9.94,10.25,1,1,9,0,1,1
6.42486902,1,13,6,.36000001,1,1,1,7,1,12,9,0,0,5,1,0,1
6.40025745,1,12,6,.36000001,1,1,1,7,1,4,9,0,0,8,1,0,1
6.30991828,1,16,4,.16,1,1,1,7,1,3,7,0,0,8,1,0,1
6.53087763,1,16,3,.090000004,1,1,1,7,1,3,7,0,0,8,1,0,1
6.43775165,1,10,14,1.96,1,1,1,7,1,3,8,0,0,8,1,0,1
6.08677473,1,11,14,1.96,1,1,1,7,1,9.94,10.25,1,1,9,0,0,1
5.03043792,1,6,21,4.4099998,1,1,1,7,1,9.94,12,1,0,4,0,1,1
6.38856141,1,10,11,1.21,1,1,1,7,1,9.94,10.25,1,1,9,0,0,1
6.13556489,1,11,10,1,1,1,1,7,1,7,7,0,0,8,0,1,1
5.70378247,1,11,9,.81,1,1,1,7,1,9.94,7,1,0,9,0,1,1
6.2146081,1,10,15,2.25,1,1,1,7,1,10,6,0,0,8,1,0,1
6.00141488,1,10,13,1.6900001,1,1,1,7,1,9.94,10.25,1,1,9,0,0,1
5.6167711,1,10,16,2.5599999,1,1,1,7,1,12,12,0,0,3,1,0,1
5.99146455,1,8,18,3.24,1,1,0,6,0,9.94,8,1,0,9,1,0,1
6.39692966,1,18,4,.16,0,1,0,6,0,9.94,4,1,0,9,0,1,1
6.35784227,1,13,8,.63999999,0,1,0,6,0,6,8,0,0,8,1,0,1
5.92692603,1,12,9,.81,0,1,0,6,0,6,8,0,0,8,1,0,1
5.7170277,1,12,8,.63999999,0,1,0,6,0,6,8,0,0,8,1,0,1
5.64190707,1,12,10,1,1,1,0,6,0,9.94,8,1,0,9,0,1,1
5.6167711,1,14,8,.63999999,1,1,0,6,0,9.94,10.25,1,1,9,0,0,1
6.453625,1,12,7,.49000001,0,1,0,6,0,12,12,0,0,3,1,0,1
6.56667243,1,18,1,.0099999998,1,0,1,6,0,10,10,0,0,7,1,0,1
6.86589107,1,13,9,.81,1,0,1,6,0,9.94,10.25,1,1,9,0,0,1
6.46302946,1,16,7,.49000001,1,1,0,6,1,9.94,10.25,1,1,9,0,0,1
6.09582456,1,13,5,.25,0,1,0,6,0,2,10.25,0,1,9,0,0,1
5.45958551,1,9,19,3.6099999,1,1,1,6,0,9.94,10.25,1,1,9,0,0,1
6.1633148,1,15,4,.16,1,1,1,6,0,7,8,0,0,8,1,0,1
5.52942909,1,12,8,.63999999,1,1,0,6,0,9.94,6,1,0,9,0,1,1
6.453625,1,14,7,.49000001,0,1,1,6,0,5,11,0,0,8,1,0,1
5.96614674,1,13,7,.49000001,1,1,0,6,0,9.94,10.25,1,1,9,0,0,1
6.02344759,1,9,18,3.24,1,1,0,6,0,9.94,3,1,0,9,1,0,1
5.99146455,1,11,12,1.4400001,1,0,1,6,0,9.94,7,1,0,9,0,1,1
5.66296048,1,8,11,1.21,1,1,0,6,0,9.94,7,1,0,9,0,1,1
5.88610403,1,12,7,.49000001,1,1,1,6,0,9.94,10.25,1,1,9,0,0,1
6.51174533,1,12,14,1.96,0,1,0,6,0,9.94,6,1,0,9,0,0,1
5.97380961,1,10,18,3.24,1,1,1,5,1,6,12,0,0,6,1,0,0
6.35784227,1,16,4,.16,1,1,1,5,1,6,12,0,0,6,1,0,0
5.23644196,1,11,9,.81,1,1,1,5,1,2,8,0,0,8,1,0,0
5.65248918,1,5,16,2.5599999,1,1,1,5,1,9.94,10,1,0,9,0,0,0
5.92692603,1,9,19,3.6099999,1,1,1,5,1,9.94,6,1,0,9,1,0,0
6.64639051,1,17,7,.49000001,0,1,1,5,1,18,17,0,0,1,1,0,0
6.32435896,1,17,3,.090000004,0,0,1,5,1,9.94,16,1,0,4,0,1,0
7.47477218,1,18,4,.16,0,0,1,5,1,9.94,12,1,0,4,1,0,0
6.54391185,1,12,16,2.5599999,0,1,1,5,1,7,8,0,0,8,1,0,0
6.19236249,1,10,8,.63999999,0,0,0,5,1,9.94,10.25,1,1,9,0,0,0
6.23244802,1,12,6,.36000001,0,1,1,6,0,12,9,0,0,5,1,0,0
6.70686234,1,12,15,2.25,0,1,0,6,0,9.94,6,1,0,9,0,0,0
5.6167711,1,7,17,2.8900001,0,1,0,6,0,5,8,0,0,8,1,0,0
6.39692966,1,12,12,1.4400001,0,1,0,6,0,8,10,0,0,8,0,0,0
6.35784227,1,13,6,.36000001,0,1,1,7,1,9.94,1,1,0,9,1,0,1
5.43807931,1,14,4,.16,0,1,1,7,1,4,1,0,0,8,1,0,1
6.228511,1,11,9,.81,0,0,1,7,1,10,0,0,0,8,1,0,1
6.40687999,1,12,8,.63999999,0,1,1,7,1,9,9,0,0,7,1,0,1
6.70073111,1,12,6,.36000001,0,1,1,7,1,9,9,0,0,7,1,0,1
5.65248918,1,10,9,.81,0,1,1,7,1,8,12,0,0,6,1,0,1
6.97354302,1,16,9,.81,0,1,1,7,1,14,16,0,0,1,1,0,1
7.39939808,1,14,12,1.4400001,0,1,1,7,1,12,8,0,0,5,1,0,1
6.75693239,1,16,8,.63999999,0,1,0,7,1,14,4,0,0,5,1,0,1
6.62804138,1,14,6,.36000001,0,1,1,7,1,9.94,10.25,1,1,9,1,0,1
6.62007321,1,15,4,.16,0,1,1,7,1,16,16,0,0,1,1,0,1
6.08221891,1,12,14,1.96,0,1,1,7,1,9.94,10.25,1,1,9,0,0,1
7.00850518,1,12,15,2.25,0,1,1,7,1,16,10,0,0,5,1,0,1
5.67332327,1,17,7,.49000001,1,1,1,7,1,7,11,0,0,8,1,0,1
5.80513497,1,12,8,.63999999,1,0,1,7,1,6,11,0,0,8,1,0,1
6.03308622,1,13,7,.49000001,0,1,0,5,0,10,12,0,0,6,1,0,1
6.43775165,1,13,11,1.21,0,1,1,5,0,8,8,0,0,8,1,0,1
6.13556489,1,12,9,.81,0,1,0,5,0,4,8,0,0,8,1,0,1
5.52146092,1,8,20,4,0,1,0,5,0,8,10.25,0,1,9,0,0,1
6.25382881,1,18,6,.36000001,0,0,0,5,0,8,12,0,0,6,1,0,1
5.01063529,1,14,8,.63999999,0,1,1,5,0,6,8,0,0,8,1,0,1
5.99146455,1,14,5,.25,0,0,1,5,0,6,8,0,0,8,1,0,1
5.95324333,1,18,5,.25,0,0,0,8,1,9.94,4,1,0,9,1,0,1
6.35784227,1,15,13,1.6900001,0,0,1,9,1,9.94,12,1,0,4,0,1,1
6.28785856,1,18,10,1,0,0,1,8,1,13,14,0,0,1,1,0,1
6.68586095,1,17,5,.25,0,0,1,8,0,18,16,0,0,1,1,0,1
6.2146081,1,17,1,.0099999998,0,0,1,8,1,18,16,0,0,1,1,0,1
6.79570578,1,13,10,1,0,0,1,8,1,12,12,0,0,3,1,0,1
6.43775165,1,14,7,.49000001,0,0,1,8,1,12,12,0,0,3,0,0,1
5.77765232,1,14,8,.63999999,0,0,0,8,1,12,12,0,0,3,1,0,1
6.35784227,1,12,14,1.96,0,0,1,8,1,8,8,0,0,8,1,0,1
6.05678401,1,12,7,.49000001,0,0,1,8,1,12,12,0,0,3,1,0,1
5.48479693,1,10,15,2.25,0,0,1,8,1,8,12,0,0,6,1,0,1
6.63068339,1,17,5,.25,0,0,1,9,1,9,13,0,0,6,1,0,1
7.59034695,1,16,10,1,0,0,1,9,1,8,9,0,0,8,1,0,1
6.54391185,1,12,14,1.96,0,0,1,9,1,9.94,12,1,0,4,0,0,1
6.19644413,1,16,4,.16,0,0,1,9,1,12,16,0,0,2,1,0,1
6.33682573,1,16,2,.039999999,0,0,1,9,1,12,16,0,0,2,1,0,1
5.82894562,1,10,14,1.96,0,0,1,9,1,11,12,0,0,6,1,0,1
5.69709349,1,13,8,.63999999,0,0,1,9,1,9.94,12,1,0,4,0,0,1
5.73009978,1,13,6,.36000001,0,0,1,9,1,9.94,12,1,0,4,0,0,1
7.00033446,1,13,5,.25,0,0,1,9,1,12,12,0,0,3,1,0,1
6.02344759,1,11,7,.49000001,0,0,1,9,1,17,12,0,0,2,1,0,1
6.40687999,1,12,15,2.25,0,0,1,9,1,9.94,10.25,1,1,9,0,0,1
6.2146081,1,12,7,.49000001,0,0,1,9,1,8,11,0,0,8,1,0,1
6.37842618,1,15,4,.16,0,0,1,9,1,12,12,0,0,3,1,0,1
6.43775165,1,13,9,.81,0,0,1,9,1,12,12,0,0,3,0,0,1
5.96614674,1,10,9,.81,0,0,1,9,1,7,9,0,0,8,1,0,1
6.09356977,1,14,11,1.21,0,0,1,9,1,8,12,0,0,6,1,0,1
6.56103067,1,13,7,.49000001,0,0,1,9,1,8,10.25,0,1,9,0,0,1
6.65672652,1,16,5,.25,0,0,1,9,1,12,13,0,0,2,1,0,1
6.23441073,1,12,10,1,1,0,1,9,1,9.94,10.25,1,1,9,0,1,1
6.09130988,1,17,2,.039999999,0,0,1,9,1,10,12,0,0,6,1,0,1
5.99146455,1,13,7,.49000001,0,0,1,9,1,9.94,8,1,0,9,0,1,1
7.15070146,1,18,4,.16,0,0,1,9,1,9.94,12,1,0,4,1,0,1
6.00388707,1,12,8,.63999999,1,0,1,9,1,9.94,12,1,0,4,0,1,1
6.51174533,1,12,10,1,1,0,1,9,1,12,11,0,0,5,0,0,1
5.6347896,1,10,11,1.21,1,0,1,9,1,12,11,0,0,5,0,0,1
5.85793315,1,10,8,.63999999,1,0,1,9,1,12,10,0,0,5,1,0,1
7.60240134,1,18,6,.36000001,0,0,1,9,1,12,12,0,0,3,1,0,1
6.64509097,1,16,4,.16,0,0,1,9,1,12,10.25,0,1,5,1,0,1
6.76388491,1,16,7,.49000001,0,0,1,9,1,9.94,12,1,0,4,1,0,1
6.77992191,1,15,11,1.21,0,0,1,9,1,12,12,0,0,3,1,0,1
6.30991828,1,12,8,.63999999,0,0,1,9,1,12,12,0,0,3,1,0,1
6.41345896,1,14,8,.63999999,0,0,1,9,1,7,7,0,0,8,1,0,1
6.35784227,1,13,6,.36000001,0,0,1,9,1,12,12,0,0,3,1,0,1
4.99721227,1,12,7,.49000001,1,0,1,9,1,9.94,9,1,0,9,0,1,1
6.71417053,1,16,7,.49000001,0,0,1,9,1,8,12,0,0,6,1,0,1
6.55108034,1,14,6,.36000001,0,0,1,9,1,9.94,0,1,0,9,1,0,1
6.62007321,1,18,3,.090000004,0,0,1,9,1,5,3,0,0,8,0,1,1
6.55108034,1,17,11,1.21,0,0,0,9,1,9.94,10.25,1,1,9,0,1,1
6.53958596,1,18,8,.63999999,0,0,1,9,1,14,14,0,0,1,1,0,1
5.73009978,1,11,10,1,1,0,1,9,1,9.94,10.25,1,1,9,1,0,1
6.76272951,1,17,8,.63999999,0,0,0,9,1,16,16,0,0,1,1,0,1
6.54103,1,14,4,.16,1,0,1,9,1,2,10.25,0,1,9,0,1,1
6.68461173,1,11,7,.49000001,1,0,1,9,1,9.94,9,1,0,9,0,0,1
6.51174533,1,14,12,1.4400001,1,0,1,9,1,12,8,0,0,5,1,0,1
6.2441669,1,14,5,.25,0,1,1,9,1,12,12,0,0,3,1,0,1
6.56807791,1,16,9,.81,0,0,1,9,1,16,12,0,0,2,1,0,1
6.73933663,1,13,6,.36000001,0,0,1,9,1,9.94,12,1,0,4,0,1,1
6.78558765,1,14,5,.25,0,0,1,9,1,12,12,0,0,3,1,0,1
6.54103,1,14,7,.49000001,0,0,1,9,1,9,12,0,0,6,1,0,1
6.74641213,1,12,16,2.5599999,0,0,1,9,1,12,12,0,0,3,1,0,1
6.60394382,1,12,11,1.21,0,0,1,9,1,10,10,0,0,7,1,0,1
6.17586727,1,14,5,.25,0,0,1,9,1,10,10,0,0,7,1,0,1
6.67834211,1,16,8,.63999999,0,0,1,9,1,16,16,0,0,1,1,0,1
6.36130248,1,13,13,1.6900001,0,0,0,9,1,8,12,0,0,6,1,0,1
6.76734313,1,12,16,2.5599999,0,0,1,9,1,12,12,0,0,3,1,0,1
6.35784227,1,16,5,.25,0,0,1,9,1,12,13,0,0,2,1,0,1
7.23345542,1,17,10,1,0,0,1,9,1,14,12,0,0,2,1,0,1
7.37963215,1,14,11,1.21,0,0,1,9,1,9.94,10.25,1,1,9,1,0,1
6.51471269,1,12,12,1.4400001,1,0,1,9,1,8,8,0,0,8,1,0,1
6.13556489,1,18,8,.63999999,0,0,1,9,1,13,12,0,0,2,1,0,1
6.49677499,1,12,11,1.21,0,0,1,9,1,9.94,12,1,0,4,0,0,1
6.73933663,1,12,6,.36000001,0,0,1,9,1,9.94,12,1,0,4,0,1,1
6.48768402,1,12,15,2.25,0,0,0,9,1,12,12,0,0,3,1,0,1
7.09007684,1,15,6,.36000001,0,0,1,9,1,13,12,0,0,2,1,0,1
6.64639051,1,13,14,1.96,0,0,1,9,1,0,5,0,0,8,1,0,1
5.52146092,1,12,9,.81,1,0,1,9,1,9.94,5,1,0,9,0,0,1
5.83773045,1,12,6,.36000001,0,0,1,9,1,0,4,0,0,8,1,0,1
7.65681009,1,12,16,2.5599999,0,0,1,9,1,2,0,0,0,8,1,0,1
6.93634274,1,18,3,.090000004,0,0,1,9,1,9.94,2,1,0,9,0,1,1
6.56948142,1,12,7,.49000001,0,0,1,9,1,9.94,2,1,0,9,0,1,1
6.38856141,1,10,12,1.4400001,0,0,1,9,1,8,12,0,0,6,1,0,1
6.72503364,1,15,11,1.21,0,1,1,9,1,12,12,0,0,3,1,0,1
5.99146455,1,15,7,.49000001,0,0,1,9,1,9.94,10.25,1,1,9,0,0,1
6.58063914,1,14,11,1.21,1,0,1,9,1,9.94,7,1,0,9,0,1,1
5.11799381,1,12,13,1.6900001,1,0,1,9,1,12,12,0,0,3,1,0,1
6.14632926,1,14,7,.49000001,0,0,1,9,1,8,12,0,0,6,1,0,1
6.46614472,1,18,3,.090000004,0,0,1,9,1,13,13,0,0,1,1,0,1
6.39692966,1,13,15,2.25,0,0,1,9,1,10,12,0,0,6,1,0,1
5.99146455,1,12,6,.36000001,0,0,1,9,1,13,10,0,0,5,0,0,1
6.90775528,1,13,5,.25,0,0,1,9,1,12,12,0,0,3,1,0,1
6.50128967,1,14,8,.63999999,0,0,1,9,1,8,12,0,0,6,1,0,1
6.315358,1,16,2,.039999999,0,0,1,9,1,8,11,0,0,8,1,0,1
6.66568372,1,14,8,.63999999,0,0,1,9,1,10,12,0,0,6,1,0,1
6.50279005,1,15,7,.49000001,0,0,1,9,1,13,12,0,0,2,1,0,1
5.70378247,1,10,9,.81,0,0,1,9,1,8,8,0,0,8,1,0,1
6.54678541,1,16,8,.63999999,0,0,1,9,1,14,12,0,0,2,1,0,1
6.08221891,1,14,13,1.6900001,0,0,0,9,1,12,12,0,0,3,1,0,1
6.52941884,1,13,6,.36000001,0,0,1,9,1,9,11,0,0,7,1,0,1
6.02586597,1,14,6,.36000001,0,0,1,9,1,7,6,0,0,8,1,0,1
6.62140565,1,12,7,.49000001,0,0,1,9,1,11,14,0,0,6,1,0,1
5.44241771,1,13,7,.49000001,0,0,1,9,1,16,16,0,0,1,1,0,1
6.22455843,1,16,7,.49000001,0,0,1,9,1,17,14,0,0,1,1,0,1
6.39692966,1,16,8,.63999999,0,0,0,9,1,15,12,0,0,2,1,0,1
7.17701877,1,18,9,.81,0,0,1,9,1,18,15,0,0,1,1,0,1
6.96413561,1,18,8,.63999999,0,0,1,9,1,9.94,18,1,0,4,1,0,1
6.44094654,1,15,11,1.21,0,0,1,9,1,13,11,0,0,5,1,0,1
6.95654544,1,16,11,1.21,0,0,1,9,1,3,8,0,0,8,1,0,1
6.89060912,1,18,8,.63999999,0,0,0,9,1,12,16,0,0,2,1,0,1
7.15617664,1,18,10,1,0,0,1,9,1,16,13,0,0,1,1,0,1
6.70686234,1,12,8,.63999999,0,0,1,9,1,12,12,0,0,3,1,0,1
6.2146081,1,17,1,.0099999998,0,0,1,9,1,16,16,0,0,1,1,0,1
6.57925121,1,12,14,1.96,0,0,1,9,1,12,8,0,0,5,1,0,1
6.28785856,1,12,11,1.21,0,0,1,9,1,7,12,0,0,6,1,0,1
6.84374995,1,17,11,1.21,0,0,0,9,1,8,12,0,0,6,1,0,1
5.70378247,1,11,8,.63999999,0,0,1,9,1,8,9,0,0,8,1,0,1
6.66057515,1,11,15,2.25,0,0,0,9,1,2,1,0,0,8,1,0,1
6.47697236,1,8,20,4,0,0,0,9,1,3,2,0,0,8,1,0,1
6.90374726,1,18,5,.25,0,0,1,9,0,12,12,0,0,3,1,0,1
6.36647045,1,17,5,.25,0,0,1,9,1,12,12,0,0,3,1,0,1
5.44241771,1,16,4,.16,0,0,1,9,1,12,12,0,0,3,1,0,1
6.28971557,1,16,3,.090000004,0,0,0,9,1,12,12,0,0,3,1,0,1
6.44254017,1,15,13,1.6900001,1,0,1,9,1,8,8,0,0,8,0,1,1
6.51323011,1,12,10,1,1,0,1,9,1,9.94,10.25,1,1,9,0,0,1
5.44241771,1,16,5,.25,0,0,1,9,1,12,12,0,0,3,1,0,1
6.57368017,1,18,5,.25,0,0,1,9,1,12,12,0,0,3,1,0,1
5.65599181,1,13,5,.25,0,0,1,9,1,12,12,0,0,3,1,0,1
6.2146081,1,15,5,.25,0,0,1,9,1,12,12,0,0,3,1,0,1
5.74300319,1,16,5,.25,0,0,1,9,1,9.94,10.25,1,1,9,0,0,1
5.29831737,1,11,8,.63999999,0,0,1,9,1,10,10,0,0,7,1,0,1
7.00850518,1,16,11,1.21,0,0,1,9,1,12,9,0,0,5,1,0,1
6.36818719,1,12,11,1.21,0,0,1,9,1,11,11,0,0,7,1,0,1
6.00141488,1,16,8,.63999999,0,0,1,9,1,8,12,0,0,6,1,0,1
6.42648846,1,13,6,.36000001,0,0,1,9,1,12,10.25,0,1,5,0,0,1
5.62401751,1,16,5,.25,0,0,1,9,1,10,12,0,0,6,1,0,1
6.86901445,1,17,2,.039999999,0,1,1,9,1,12,11,0,0,5,0,0,1
6.53958596,1,15,9,.81,0,0,1,9,1,12,12,0,0,3,1,0,1
6.33327963,1,12,10,1,0,0,1,9,1,8,12,0,0,6,1,0,1
7.19743535,1,8,19,3.6099999,0,0,1,8,1,3,5,0,0,8,1,0,1
6.51174533,1,14,11,1.21,0,0,1,8,1,12,12,0,0,3,1,0,1
6.75227038,1,16,10,1,0,0,0,8,1,9.94,11,1,0,9,0,1,1
5.56068163,1,16,10,1,0,0,1,8,1,8,4,0,0,8,1,0,1
6.35437004,1,15,7,.49000001,0,0,1,8,1,8,4,0,0,8,1,0,1
6.43935037,1,13,5,.25,0,0,1,8,1,2,8,0,0,8,1,0,1
7.27447956,1,12,14,1.96,0,0,1,9,1,12,12,0,0,3,1,0,1
5.81711116,1,14,8,.63999999,0,0,0,9,1,6,11,0,0,8,1,0,1
6.35784227,1,12,9,.81,0,0,1,9,1,6,11,0,0,8,1,0,1
6.1737861,1,13,5,.25,0,0,1,9,1,8,12,0,0,6,1,0,1
5.52146092,1,15,7,.49000001,0,0,1,9,1,16,0,0,0,5,1,0,1
6.1717006,1,11,7,.49000001,0,0,1,8,1,12,9,0,0,5,1,0,1
6.94505106,1,15,13,1.6900001,0,0,1,8,1,9.94,10.25,1,1,9,0,0,1
6.99393298,1,18,9,.81,0,0,1,8,1,13,12,0,0,2,1,0,1
6.13556489,1,18,2,.039999999,0,0,1,8,1,12,12,0,0,3,1,0,1
6.43775165,1,12,14,1.96,0,0,0,8,1,9.94,12,1,0,4,0,1,1
6.70563909,1,16,3,.090000004,0,0,1,8,1,5,8,0,0,8,1,0,1
5.88887796,1,14,8,.63999999,0,0,1,8,1,17,4,0,0,5,1,0,1
5.768321,1,12,9,.81,0,0,1,8,1,12,12,0,0,3,1,0,1
5.84932478,1,16,10,1,0,0,1,8,1,7,12,0,0,6,1,0,1
6.7580945,1,12,12,1.4400001,0,0,1,9,1,9.94,10.25,1,1,9,0,0,0
5.64190707,1,10,10,1,0,0,1,9,1,2,2,0,0,8,1,0,0
6.54965074,1,12,6,.36000001,0,0,1,9,1,17,14,0,0,1,1,0,0
6.42162227,1,12,6,.36000001,0,0,1,9,1,11,10,0,0,7,0,0,0
6.07073773,1,11,8,.63999999,0,0,0,9,1,8,12,0,0,6,1,0,0
6.28039584,1,16,3,.090000004,0,0,1,9,1,12,12,0,0,3,1,0,1
6.43775165,1,16,4,.16,0,0,1,9,1,12,12,0,0,3,1,0,1
6.35784227,1,18,2,.039999999,0,0,1,9,1,10,12,0,0,6,1,0,1
6.73696696,1,12,6,.36000001,0,0,1,9,1,10,12,0,0,6,1,0,1
6.00141488,1,16,4,.16,0,0,1,9,1,12,12,0,0,3,1,0,1
